id,WorldPortIndexNumber,CountryCode,Latitude,Longitude,SuppliesFuelOil,SuppliesDieselOil,Repairs
1364,7240.0,UnitedStates,42.45,-70.95,Unknown,Yes,Limited
1365,57660.0,Vietnam,18.766667,105.766667,Yes,Unknown,Limited
1366,4530.0,UnitedStates,45.85,-84.616667,Yes,Yes,Unknown
1367,5100.0,UnitedStates,45.95,-86.25,Yes,Yes,Unknown
1368,13120.0,Uruguay,-34.9,-56.216667,Yes,Yes,Limited
1369,16750.0,UnitedStates,43.4,-124.216667,Unknown,Unknown,Unknown
1370,19375.0,UnitedStates,56.383333,-134.633333,Unknown,Unknown,Unknown
1371,8940.0,UnitedStates,29.95,-90.366667,Unknown,Unknown,Unknown
1372,16360.0,UnitedStates,37.866667,-122.3,Unknown,Yes,Unknown
1373,11335.0,U.S.VirginIslands,17.7,-64.75,Yes,Unknown,EmergencyOnly
1374,57575.0,Vietnam,10.75,106.783333,Unknown,Unknown,Unknown
1375,55650.0,WallisandFutuna,-13.283333,-176.133333,Unknown,Unknown,EmergencyOnly
1376,57710.0,Vietnam,21.033333,107.366667,Yes,Yes,Limited
1377,7230.0,UnitedStates,42.5,-70.85,Unknown,Yes,Limited
1378,11336.0,U.S.VirginIslands,17.7,-64.766667,Yes,Yes,None
1379,17440.0,UnitedStates,47.533333,-122.633333,No,Yes,Limited
1380,6810.0,UnitedStates,44.15,-68.666667,Yes,Yes,Unknown
1381,16950.0,UnitedStates,45.633333,-122.683333,Yes,Yes,Moderate
1382,7270.0,UnitedStates,42.2,-70.716667,Yes,Yes,Unknown
1383,9330.0,UnitedStates,26.083333,-97.2,Yes,Yes,Limited
1384,20220.0,UnitedStates,57.566667,-157.6,No,No,Unknown
1385,8700.0,UnitedStates,28.15,-82.766667,Unknown,Yes,Limited
1386,7180.0,UnitedStates,43.083333,-70.75,Yes,Yes,Limited
1387,9270.0,UnitedStates,28.616667,-96.616667,Yes,Yes,Limited
1388,16300.0,UnitedStates,37.816667,-122.416667,Yes,Yes,Major
1389,9160.0,UnitedStates,29.383333,-94.916667,Yes,Yes,Limited
1390,7225.0,UnitedStates,42.516667,-70.883333,Yes,Yes,Limited
1391,3170.0,UnitedStates,43.466667,-76.516667,Yes,Yes,Limited
1392,8760.0,UnitedStates,30.4,-87.216667,Yes,Yes,Moderate
1393,16150.0,UnitedStates,34.416667,-119.683333,Yes,Yes,Limited
1394,9060.0,UnitedStates,29.733333,-93.9,Yes,Yes,Limited
1395,6960.0,UnitedStates,44.1,-69.1,Yes,Yes,Limited
1396,4850.0,UnitedStates,42.733333,-87.783333,Yes,Yes,Limited
1397,16010.0,UnitedStates,32.716667,-117.183333,Yes,Yes,Major
1398,17730.0,UnitedStates,47.6,-122.333333,Yes,Yes,Major
1399,7260.0,UnitedStates,42.25,-70.966667,Yes,Yes,Moderate
1400,6890.0,UnitedStates,44.633333,-68.85,Yes,Yes,Limited
1401,9100.0,UnitedStates,30.0,-93.95,Yes,Yes,Limited
1402,17030.0,UnitedStates,46.683333,-123.75,Yes,Yes,Limited
1403,19470.0,UnitedStates,57.783333,-135.2,Unknown,Unknown,Unknown
1404,7200.0,UnitedStates,42.666667,-70.616667,Yes,Yes,Unknown
1405,7350.0,UnitedStates,41.45,-70.6,Unknown,Yes,Limited
1406,4880.0,UnitedStates,43.75,-87.7,Yes,Yes,Limited
1407,17700.0,UnitedStates,47.283333,-122.416667,Yes,Yes,Major
1408,16730.0,UnitedStates,43.15,-124.366667,Unknown,Unknown,Moderate
1409,16880.0,UnitedStates,46.133333,-123.383333,Yes,Yes,Unknown
1410,17160.0,UnitedStates,48.116667,-122.75,Yes,Yes,Limited
1411,16840.0,UnitedStates,46.166667,-123.916667,Unknown,Unknown,Limited
1412,19250.0,UnitedStates,55.3,-133.233333,Yes,Unknown,Unknown
1413,9290.0,UnitedStates,28.016667,-97.05,Yes,Yes,Limited
1414,4830.0,UnitedStates,42.366667,-87.816667,Yes,Yes,Limited
1415,46780.0,SouthAfrica,-34.185,18.43666667,No,No,EmergencyOnly
1416,4410.0,UnitedStates,43.433333,-83.933333,Yes,Yes,Major
1417,16320.0,UnitedStates,37.533333,-122.2,Yes,Yes,Unknown
1418,7150.0,UnitedStates,43.666667,-70.25,Yes,Yes,Major
1419,16420.0,UnitedStates,38.083333,-122.25,Yes,Yes,Unknown
1420,8470.0,UnitedStates,34.233333,-77.95,Yes,Yes,Limited
1421,9050.0,UnitedStates,29.716667,-93.866667,Yes,Yes,Unknown
1422,4460.0,UnitedStates,44.416667,-83.316667,Unknown,Yes,Unknown
1423,8780.0,UnitedStates,30.35,-88.566667,Yes,Yes,Major
1424,16890.0,UnitedStates,46.083333,-122.933333,Yes,Yes,Limited
1425,16940.0,UnitedStates,45.516667,-122.666667,Yes,Yes,Major
1426,4730.0,UnitedStates,42.4,-86.283333,Yes,Yes,Moderate
1427,4870.0,UnitedStates,43.383333,-87.866667,Yes,Yes,Limited
1428,19590.0,UnitedStates,59.45,-135.333333,No,No,None
1429,12330.0,Venezuela,8.366667,-62.683333,Yes,Unknown,EmergencyOnly
1430,5450.0,UnitedStates,46.733333,-92.066667,Yes,Yes,Major
1431,8750.0,UnitedStates,30.133333,-85.65,No,Yes,Limited
1432,4680.0,UnitedStates,43.383333,-86.35,Yes,Yes,Moderate
1433,17750.0,UnitedStates,47.783333,-122.4,Yes,Yes,Unknown
1434,19670.0,UnitedStates,61.116667,-146.25,No,No,Limited
1435,6870.0,UnitedStates,44.516667,-68.816667,Yes,Yes,Unknown
1436,7160.0,UnitedStates,43.5,-70.45,Yes,Yes,Limited
1437,3220.0,UnitedStates,43.25,-79.05,Yes,Yes,Limited
1438,57570.0,Vietnam,10.35,107.066667,Yes,Yes,Limited
1439,7470.0,UnitedStates,41.333333,-71.9,Unknown,Yes,Unknown
1440,8227.0,UnitedStates,38.316667,-76.45,Unknown,Yes,Limited
1441,8260.0,UnitedStates,37.533333,-76.8,Unknown,Yes,Limited
1442,16680.0,UnitedStates,40.816667,-124.183333,Yes,Yes,Unknown
1443,7930.0,UnitedStates,40.566667,-74.233333,Yes,Yes,Limited
1444,7620.0,UnitedStates,41.0,-73.666667,Unknown,Yes,Limited
1445,7420.0,UnitedStates,41.8,-71.4,Yes,Yes,Limited
1446,7970.0,UnitedStates,40.466667,-74.366667,Unknown,Unknown,Limited
1447,57230.0,Vanuatu,-17.733333,168.316667,Yes,Unknown,Limited
1448,7960.0,UnitedStates,40.5,-74.266667,Yes,Yes,Major
1449,8250.0,UnitedStates,37.233333,-76.5,Yes,Yes,Limited
1450,7641.0,UnitedStates,40.75,-73.016667,Unknown,Yes,Limited
1451,7750.0,UnitedStates,40.816667,-73.983333,Yes,Yes,Moderate
1452,57470.0,Thailand,13.166667,100.816667,Yes,Unknown,Limited
1453,48325.0,Bahrain,26.2,50.633333,Yes,Yes,Moderate
1454,18040.0,UnitedStates,48.516667,-122.616667,Yes,Yes,Limited
1455,12775.0,Brazil,-12.75,-38.616667,Yes,Unknown,Limited
1456,2720.0,Canada,44.333333,-76.166667,Yes,Yes,Unknown
1457,5260.0,UnitedStates,46.683333,-85.966667,Unknown,Yes,Limited
1458,6780.0,UnitedStates,44.55,-68.416667,Yes,Yes,Limited
1459,53710.0,Australia,-35.116667,150.8,Unknown,Unknown,EmergencyOnly
1460,6740.0,UnitedStates,44.116667,-68.366667,Yes,Yes,Unknown
1461,53750.0,Australia,-35.7,150.166667,Unknown,Unknown,EmergencyOnly
1462,13050.0,Brazil,-28.5,-48.783333,Unknown,Unknown,Limited
1463,19370.0,UnitedStates,56.383333,-134.733333,Unknown,Unknown,Unknown
1464,19790.0,UnitedStates,60.55,-151.266667,Yes,Yes,Limited
1465,48392.0,Iraq,29.683333,48.816667,Yes,Yes,Unknown
1466,2110.0,Canada,48.333333,-70.883333,Yes,Yes,Limited
1467,45660.0,Algeria,35.3,-1.383333,Unknown,Unknown,Moderate
1468,46487.0,Angola,-5.433333,12.083333,No,No,None
1469,48277.0,UnitedArabEmirates,25.15,52.866667,No,No,None
1470,12760.0,Brazil,-10.916667,-37.05,Yes,Yes,Limited
1471,12485.0,Brazil,-0.05,-51.183333,Unknown,Unknown,Limited
1472,12750.0,Brazil,-9.666667,-35.733333,Unknown,Yes,Limited
1473,45910.0,CaboVerde,14.916667,-23.516667,Yes,Yes,Limited
1474,12770.0,Brazil,-12.966667,-38.516667,Yes,Yes,Limited
1475,13950.0,Argentina,-50.016667,-68.516667,No,No,Limited
1476,11350.0,BritishVirginIslands,18.416667,-64.616667,Yes,Unknown,Limited
1477,13060.0,Brazil,-32.05,-52.083333,Yes,Unknown,Limited
1478,12510.0,Brazil,-2.416667,-54.716667,Yes,Unknown,Limited
1479,12910.0,Brazil,-22.966667,-42.016667,Yes,Unknown,None
1480,19900.0,UnitedStates,57.633333,-154.0,Unknown,Unknown,Unknown
1481,46550.0,Angola,-7.833333,13.1,Unknown,Yes,Unknown
1482,37290.0,Spain,43.333333,-1.933333,Yes,Yes,Limited
1483,12810.0,Brazil,-14.783333,-39.016667,Yes,Unknown,Limited
1484,11430.0,AntiguaandBarbuda,17.116667,-61.85,Yes,Yes,Limited
1485,4810.0,UnitedStates,42.083333,-87.683333,Yes,Yes,Limited
1486,49620.0,Burma,20.133333,92.9,Unknown,Unknown,Limited
1487,49650.0,Burma,16.766667,96.166667,Unknown,Unknown,Limited
1488,8240.0,UnitedStates,38.8,-77.033333,Yes,Yes,Limited
1489,7910.0,UnitedStates,40.583333,-74.216667,Yes,Yes,Limited
1490,7640.0,UnitedStates,40.7,-74.016667,Yes,Yes,Major
1491,7630.0,UnitedStates,40.666667,-74.016667,Yes,Yes,Major
1492,7625.0,UnitedStates,40.85,-73.783333,Unknown,Yes,Moderate
1493,62950.0,Russia,68.983333,33.05,Yes,Yes,Major
1494,62360.0,Japan,32.716667,129.85,Yes,Unknown,Major
1495,62280.0,Japan,32.6,130.466667,Yes,Unknown,Limited
1496,62220.0,Japan,31.583333,130.566667,Yes,Unknown,Limited
1497,62150.0,Japan,33.316667,131.516667,Yes,Yes,Limited
1498,62145.0,Japan,33.783333,131.016667,Yes,Yes,Major
1499,62140.0,Japan,33.95,130.966667,Yes,Yes,Limited
1500,62080.0,Japan,33.983333,133.283333,Yes,Unknown,Limited
1501,62065.0,Japan,33.966667,130.866667,Yes,Unknown,Unknown
1502,61870.0,Japan,37.916667,139.05,Yes,Unknown,Limited
1503,61800.0,Japan,35.516667,135.333333,Yes,Yes,Moderate
1504,61640.0,Japan,34.233333,132.55,Yes,Yes,Major
1505,61617.0,Japan,34.283333,133.183333,Yes,Unknown,Major
1506,61590.0,Japan,34.45,133.933333,Yes,Unknown,Moderate
1507,61570.0,Japan,34.783333,134.466667,Yes,Yes,Major
1508,61567.0,Japan,34.75,134.633333,Yes,Unknown,Limited
1509,61560.0,Japan,34.65,135.183333,Yes,Yes,Major
1510,61190.0,Japan,41.783333,140.716667,Yes,Yes,Moderate
1511,59190.0,Philippines,10.7,122.583333,Yes,Unknown,Moderate
1512,58960.0,Philippines,10.3,123.9,Yes,Unknown,Moderate
1513,190.0,Iceland,66.066667,-23.116667,Yes,Yes,Moderate
1514,160.0,Iceland,65.683333,-23.6,No,No,Limited
1515,58410.0,Philippines,15.55,119.95,Unknown,No,None
1516,57840.0,HongKong,22.266667,114.2,Yes,Yes,Major
1517,57680.0,Vietnam,20.916667,106.683333,Yes,Yes,Moderate
1518,55670.0,Samoa,-13.816667,-171.766667,Yes,Unknown,Limited
1519,54675.0,Australia,-12.2,136.7,No,No,Limited
1520,54500.0,Australia,-33.316667,115.633333,Yes,Unknown,Limited
1521,54030.0,Australia,-37.833333,144.966667,Yes,Yes,Major
1522,53655.0,Australia,-34.0,151.233333,Yes,Yes,Moderate
1523,53610.0,Australia,-32.916667,151.783333,Yes,Yes,Moderate
1524,53460.0,Australia,-24.866667,152.35,Yes,Unknown,Limited
1525,53450.0,Australia,-23.85,151.25,Yes,Yes,Moderate
1526,53360.0,Australia,-17.6,146.133333,No,No,Moderate
1527,53340.0,Australia,-16.916667,145.783333,Yes,Unknown,Moderate
1528,61372.0,Japan,35.366667,139.883333,Yes,Unknown,Limited
1529,61320.0,Japan,39.05,141.733333,Yes,Yes,Limited
1530,61290.0,Japan,39.633333,141.983333,Yes,Unknown,Limited
1531,52065.0,Indonesia,1.433333,125.183333,Unknown,Yes,Limited
1532,51845.0,Indonesia,-1.45,116.766667,No,No,None
1533,51840.0,Indonesia,-1.25,116.816667,Yes,Yes,Limited
1534,51620.0,Brunei,5.033333,115.066667,Yes,Yes,Limited
1535,51600.0,Malaysia,4.466667,114.0,Yes,Yes,None
1536,51590.0,Malaysia,4.383333,113.966667,Unknown,Unknown,Limited
1537,51585.0,Malaysia,3.266667,113.066667,Yes,Yes,Limited
1538,48300.0,Qatar,26.65,51.55,No,Unknown,Unknown
1539,48290.0,Qatar,25.283333,51.533333,Yes,Yes,Moderate
1540,48265.0,UnitedArabEmirates,25.583333,54.416667,No,No,None
1541,48040.0,Egypt,29.966667,32.55,Yes,Yes,Moderate
1542,47970.0,Egypt,26.1,34.283333,No,No,Limited
1543,47010.0,Tanzania,-6.816667,39.3,Yes,Yes,Limited
1544,46975.0,Tanzania,-10.266667,40.2,No,No,EmergencyOnly
1545,46890.0,Mozambique,-19.833333,34.833333,Yes,Yes,Major
1546,46870.0,Mozambique,-25.96277778,32.54472222,Yes,Yes,Moderate
1547,46850.0,SouthAfrica,-29.866667,31.066667,Yes,Yes,Moderate
1548,46830.0,SouthAfrica,-33.033333,27.916667,Yes,Yes,Major
1549,57450.0,Thailand,13.75,100.5,Yes,Yes,Limited
1550,56328.0,MidwayIslands,28.183333,-177.366667,Unknown,Unknown,EmergencyOnly
1551,46770.0,SouthAfrica,-33.916667,18.416667,Yes,Yes,Major
1552,46650.0,Namibia,-26.65,15.15,Yes,Unknown,Limited
1553,46238.0,Nigeria,3.983333,7.3,No,No,Unknown
1554,45825.0,TheGambia,13.45,-16.566667,Yes,No,Limited
1555,45640.0,Algeria,35.7,-0.633333,Yes,Yes,Limited
1556,45550.0,Algeria,36.75,5.083333,Yes,Yes,Major
1557,44750.0,Turkey,38.433333,27.133333,Yes,Yes,Moderate
1558,44610.0,Turkey,40.75,29.816667,Yes,Yes,Limited
1559,44540.0,Turkey,41.0,29.016667,Yes,Yes,Limited
1560,44410.0,Turkey,40.933333,38.4,Yes,Yes,Limited
1561,50970.0,Indonesia,-6.1,106.883333,Yes,Yes,Major
1562,50730.0,Indonesia,3.783333,98.683333,Yes,Yes,Limited
1563,49982.0,Malaysia,1.433333,103.9,Yes,Unknown,Major
1564,43680.0,Ukraine,46.616667,32.6,Yes,Unknown,Limited
1565,43650.0,Ukraine,46.483333,30.733333,Yes,Yes,Major
1566,43420.0,Turkey,41.016667,28.966667,Yes,Yes,Moderate
1567,41670.0,Albania,41.316667,19.45,Yes,Yes,Moderate
1568,41640.0,Montenegro,42.083333,19.083333,Yes,Yes,Major
1569,41610.0,Montenegro,42.416667,18.766667,Yes,Unknown,Limited
1570,41030.0,Croatia,45.3,14.533333,Yes,Yes,Unknown
1571,40500.0,Italy,40.65,17.983333,Yes,Yes,Limited
1572,40480.0,Italy,40.06,17.984,Yes,Yes,Limited
1573,40110.0,Italy,38.216667,15.25,Yes,Yes,Major
1574,39950.0,Italy,40.81,14.158,Yes,Yes,Limited
1575,39520.0,Italy,44.1,9.833333,Yes,Yes,Major
1576,39470.0,Italy,44.398,8.922,Yes,Yes,Major
1577,39120.0,France,42.633333,8.933333,Yes,Yes,Limited
1578,38810.0,France,43.316667,5.366667,Yes,Yes,Major
1579,51560.0,Malaysia,1.566667,110.35,Unknown,Yes,Limited
1580,46205.0,Nigeria,4.45,7.166667,Yes,Yes,None
1581,46165.0,Nigeria,5.35,5.5,No,No,Moderate
1582,46160.0,Nigeria,5.366667,5.433333,Yes,No,None
1583,46135.0,Nigeria,5.5,5.0,No,No,None
1584,45862.0,SierraLeone,8.5,-13.233333,Yes,Yes,Moderate
1585,38550.0,Spain,41.35,2.166667,Yes,Yes,Moderate
1586,38495.0,Spain,39.883333,-0.05,Yes,Yes,Limited
1587,38430.0,Spain,37.583333,-0.983333,Yes,Yes,Limited
1588,38090.0,Portugal,38.65,-27.216667,Yes,Yes,Unknown
1589,38080.0,Portugal,38.533333,-28.633333,Yes,Yes,Limited
1590,37970.0,Portugal,40.65,-8.65,Yes,Yes,Moderate
1591,37860.0,Spain,42.4,-8.7,Yes,Unknown,Moderate
1592,32240.0,UnitedKingdom,57.683333,-2.0,Yes,Yes,Limited
1593,32200.0,UnitedKingdom,56.7,-2.466667,Yes,Yes,Limited
1594,32170.0,UnitedKingdom,56.466667,-2.95,Yes,Yes,Moderate
1595,31860.0,UnitedKingdom,55.766667,-2.0,Yes,Yes,Moderate
1596,31820.0,UnitedKingdom,55.116667,-1.5,Yes,Yes,Moderate
1597,31580.0,UnitedKingdom,52.616667,1.733333,Yes,Yes,Limited
1598,31570.0,UnitedKingdom,52.483333,1.75,Yes,Yes,Moderate
1599,31560.0,UnitedKingdom,51.95,1.316667,Yes,Yes,Moderate
1600,31530.0,UnitedKingdom,51.95,1.283333,Yes,Yes,Limited
1601,31420.0,UnitedKingdom,51.45,0.366667,Yes,Yes,Limited
1602,31290.0,Belgium,51.233333,3.216667,Yes,Yes,Limited
1603,31270.0,Belgium,51.066667,3.733333,Yes,Yes,Moderate
1604,31260.0,Belgium,50.866667,4.35,Yes,Yes,Limited
1605,31250.0,Belgium,51.216667,4.4,Yes,Yes,Major
1606,31060.0,Netherlands,52.366667,4.9,Yes,Yes,Major
1607,31040.0,Netherlands,52.466667,4.583333,Yes,Unknown,Limited
1608,30680.0,Germany,54.483333,9.05,Yes,Yes,Moderate
1609,30290.0,Denmark,56.416667,10.933333,Yes,Unknown,Limited
1610,29670.0,Denmark,54.833333,11.5,Yes,Yes,Limited
1611,27280.0,Sweden,65.8,23.283333,Yes,Unknown,Limited
1612,27220.0,Sweden,65.583333,22.166667,Yes,Yes,Limited
1613,25330.0,Sweden,58.9,17.966667,Yes,Yes,Limited
1614,25290.0,Sweden,58.75,17.016667,Yes,Unknown,Limited
1615,24570.0,Sweden,56.666667,16.366667,Yes,Unknown,Limited
1616,24460.0,Sweden,56.166667,15.6,Yes,Unknown,Limited
1617,7370.0,UnitedStates,41.633333,-70.916667,Yes,Yes,Limited
1618,7250.0,UnitedStates,42.35,-71.05,Yes,Yes,Major
1619,7210.0,UnitedStates,39.9,-75.133333,Yes,Yes,Limited
1620,7080.0,UnitedStates,43.916667,-69.816667,Yes,Yes,Major
1621,37190.0,France,44.866667,-0.566667,Yes,Yes,Major
1622,37010.0,France,46.15,-1.15,Yes,Yes,Major
1623,37000.0,France,46.166667,-1.216667,Yes,Yes,Major
1624,35810.0,France,49.933333,1.083333,Yes,Yes,Major
1625,35730.0,France,51.05,2.383333,Yes,Yes,Major
1626,35710.0,UnitedKingdom,51.116667,1.333333,Yes,Yes,Limited
1627,35650.0,UnitedKingdom,50.783333,0.05,Yes,Yes,Limited
1628,35610.0,UnitedKingdom,50.783333,-0.533333,Yes,Yes,Limited
1629,35550.0,UnitedKingdom,50.766667,-1.3,Yes,Yes,Limited
1630,35390.0,UnitedKingdom,50.35,-3.616667,Yes,Yes,Moderate
1631,35200.0,UnitedKingdom,50.183333,-5.416667,Yes,Unknown,Limited
1632,35060.0,UnitedKingdom,51.5,-2.716667,Yes,Yes,Major
1633,35010.0,UnitedKingdom,51.45,-3.166667,Yes,Yes,Major
1634,34990.0,UnitedKingdom,51.4,-3.266667,Yes,Yes,Major
1635,34880.0,UnitedKingdom,51.716667,-5.033333,Yes,Yes,Major
1636,33830.0,UnitedKingdom,55.0,-7.316667,Yes,Yes,Limited
1637,33610.0,IsleofMan,54.15,-4.466667,Yes,Yes,Limited
1638,33520.0,UnitedKingdom,55.75,-4.916667,No,No,Unknown
1639,33340.0,UnitedKingdom,56.016667,-5.45,Yes,Yes,Moderate
1640,33300.0,UnitedKingdom,55.433333,-5.6,Yes,Yes,Limited
1641,6410.0,Canada,44.033333,-64.65,Yes,Yes,Moderate
1642,6340.0,Canada,44.65,-63.583333,Yes,Yes,Major
1643,19781.0,UnitedStates,59.6,-151.416667,Yes,Yes,None
1644,19610.0,UnitedStates,58.416667,-135.45,No,No,Unknown
1645,19460.0,UnitedStates,58.116667,-135.45,Yes,Yes,Limited
1646,19160.0,UnitedStates,55.466667,-131.8,No,No,Unknown
1647,19000.0,Canada,54.016667,-132.15,Yes,Yes,Unknown
1648,18923.0,Canada,53.483333,-128.133333,Yes,Yes,Unknown
1649,18835.0,Canada,50.6,-127.583333,Yes,Yes,Limited
1650,18680.0,Canada,48.433333,-123.433333,Yes,Yes,Major
1651,18570.0,Canada,48.866667,-123.633333,No,Yes,Limited
1652,18560.0,Canada,48.933333,-123.716667,Yes,Yes,Limited
1653,18520.0,Canada,49.166667,-123.933333,Yes,Yes,Limited
1654,18460.0,Canada,49.666667,-124.916667,Yes,Yes,Limited
1655,18450.0,Canada,50.03244444,-125.2356667,Yes,Yes,EmergencyOnly
1656,18110.0,Canada,49.22414722,-122.8559667,Yes,Yes,Moderate
1657,18100.0,Canada,49.2,-122.916667,Yes,Yes,Moderate
1658,17780.0,UnitedStates,47.95,-122.3,Yes,Yes,Limited
1659,28880.0,Germany,53.966667,10.883333,Yes,Yes,Moderate
1660,27580.0,Finland,63.516667,22.533333,Yes,Unknown,Moderate
1661,15410.0,Panama,8.95,-79.566667,Yes,Yes,Major
1662,14940.0,Peru,-12.166667,-77.0,Yes,Unknown,Limited
1663,14570.0,Chile,-29.95,-71.333333,Yes,Yes,Limited
1664,13920.0,Argentina,-45.866667,-67.466667,Yes,Yes,Limited
1665,13815.0,Argentina,-38.783333,-62.266667,Yes,Yes,Major
1666,13020.0,Brazil,-26.916667,-48.633333,No,No,Moderate
1667,21610.0,Norway,68.8,16.55,Yes,Yes,Major
1668,5750.0,Canada,46.233333,-63.133333,Yes,Yes,Limited
1669,4760.0,UnitedStates,41.616667,-87.333333,Yes,Yes,Limited
1670,20430.0,UnitedStates,66.083333,-162.733333,No,No,Unknown
1671,20120.0,UnitedStates,53.9,-166.533333,Yes,Yes,Unknown
1672,12500.0,Brazil,-2.25,-49.5,Yes,Yes,Unknown
1673,12405.0,Suriname,5.95,-57.0,Yes,Yes,None
1674,10660.0,Jamaica,18.416667,-77.116667,Yes,Yes,Limited
1675,10130.0,Cuba,22.95,-80.0,Yes,No,Limited
1676,10080.0,Cuba,23.0,-82.966667,No,No,None
1677,10020.0,TurksandCaicosIslands,21.433333,-71.15,Yes,Yes,Limited
1678,9300.0,UnitedStates,27.816667,-97.4,Yes,Yes,Moderate
1679,9170.0,UnitedStates,29.733333,-95.016667,Yes,Yes,Unknown
1680,9070.0,UnitedStates,30.083333,-93.733333,Yes,Yes,Moderate
1681,9040.0,UnitedStates,30.216667,-93.25,Yes,Yes,Limited
1682,9000.0,UnitedStates,29.7,-91.216667,Yes,Yes,Limited
1683,8980.0,UnitedStates,28.883333,-90.016667,No,No,Limited
1684,8800.0,UnitedStates,30.35,-89.083333,Yes,Yes,Limited
1685,8730.0,UnitedStates,29.716667,-84.983333,Yes,Yes,Limited
1686,8665.0,UnitedStates,26.7,-82.333333,Yes,Yes,Limited
1687,8595.0,UnitedStates,28.7,-80.616667,Yes,Yes,None
1688,8550.0,UnitedStates,31.15,-81.5,Yes,Yes,Limited
1689,8540.0,UnitedStates,31.366667,-81.433333,Unknown,Yes,Limited
1690,8520.0,UnitedStates,32.433333,-80.666667,Unknown,Yes,Limited
1691,4330.0,UnitedStates,42.716667,-82.5,Yes,Yes,Unknown
1692,4320.0,UnitedStates,42.616667,-82.516667,Yes,Yes,Limited
1693,4250.0,Canada,46.333333,-83.916667,Yes,Yes,Unknown
1694,3900.0,Canada,44.5,-80.233333,No,No,Major
1695,3880.0,Canada,44.616667,-80.6,Yes,Yes,Limited
1696,3730.0,Canada,43.75,-81.733333,Yes,Yes,Moderate
1697,3670.0,Canada,42.816667,-82.466667,No,No,None
1698,3620.0,UnitedStates,42.333333,-83.033333,Yes,Yes,Major
1699,3030.0,Canada,43.4,-79.716667,Yes,Yes,Limited
1700,2800.0,UnitedStates,44.233333,-76.05,Yes,Yes,Limited
1701,2770.0,UnitedStates,44.7,-75.5,Yes,Yes,Limited
1702,2235.0,Canada,45.516667,-73.55,Yes,Yes,Major
1703,1990.0,Canada,48.85,-67.533333,Yes,Yes,Limited
1704,13740.0,Argentina,-32.483333,-58.233333,Yes,Yes,Limited
1705,14110.0,Chile,-53.383333,-70.966667,Unknown,Unknown,Unknown
1706,18780.0,Canada,49.15,-125.916667,Unknown,Unknown,Unknown
1707,28900.0,Germany,54.1,10.816667,Yes,Yes,Limited
1708,18140.0,Canada,49.14638889,-122.2586111,Unknown,Unknown,Unknown
1709,18860.0,Canada,50.583333,-126.933333,Unknown,Yes,Limited
1710,18890.0,Canada,52.366667,-126.8,Unknown,Yes,Unknown
1711,6730.0,UnitedStates,44.366667,-68.333333,Yes,Yes,Limited
1712,34780.0,UnitedKingdom,53.15,-4.266667,Unknown,Yes,Limited
1713,35760.0,France,50.733333,1.6,Yes,Yes,Limited
1714,37170.0,France,45.016667,-0.533333,Yes,Yes,EmergencyOnly
1715,29180.0,Denmark,55.216667,12.166667,Yes,Yes,Limited
1716,30095.0,Denmark,54.95,9.866667,Unknown,Unknown,Unknown
1717,30230.0,Denmark,55.866667,9.85,Yes,Unknown,Limited
1718,31080.0,Netherlands,51.95,4.133333,Yes,Yes,Limited
1719,38433.0,Spain,37.65,-0.65,Unknown,Unknown,Unknown
1720,38585.0,Spain,41.866667,3.183333,Unknown,Unknown,Unknown
1721,40000.0,Italy,40.7,14.476,Yes,Yes,Limited
1722,40210.0,Italy,37.092,13.936,Yes,Yes,Limited
1723,40340.0,Malta,35.816667,14.55,Yes,Yes,Unknown
1724,43340.0,Turkey,40.416667,29.116667,Yes,Yes,Limited
1725,50650.0,Indonesia,5.25,97.116667,No,No,None
1726,51484.0,Indonesia,4.133333,105.133333,No,No,Unknown
1727,44350.0,Georgia,41.65,41.65,Unknown,Unknown,Limited
1728,44620.0,Turkey,40.766667,29.916667,Yes,Yes,None
1729,44690.0,Turkey,40.15,26.4,Yes,Yes,Limited
1730,44880.0,Turkey,36.6,36.166667,Yes,Yes,Limited
1731,45084.0,Israel,32.466667,34.9,Yes,Yes,None
1732,56855.0,PapuaNewGuinea,-6.216667,155.633333,Unknown,Yes,Limited
1733,57200.0,Vanuatu,-15.516667,167.166667,Yes,Yes,Limited
1734,47855.0,Djibouti,11.6,43.083333,Unknown,Unknown,Unknown
1735,48108.0,SaudiArabia,27.316667,35.9,No,Unknown,Unknown
1736,51811.0,Indonesia,0.1,117.483333,Unknown,Unknown,None
1737,52523.0,Indonesia,-0.633333,127.466667,Unknown,Unknown,Unknown
1738,61310.0,Japan,39.266667,141.9,Unknown,Yes,Limited
1739,61357.0,Japan,35.933333,140.7,Yes,Unknown,Limited
1740,56270.0,UnitedStates,21.266667,-158.1,Unknown,Unknown,Unknown
1741,57768.0,China,19.1,108.616667,Yes,Unknown,Limited
1742,62085.0,Japan,34.0,133.55,Yes,Unknown,Limited
1743,62720.0,Russia,69.4,86.166667,Yes,Unknown,Limited
1744,7590.0,UnitedStates,41.1,-73.416667,Unknown,Yes,Limited
1745,8020.0,UnitedStates,39.366667,-74.416667,Yes,Yes,Limited
1746,8120.0,UnitedStates,42.6,-70.666667,Unknown,Unknown,Limited
1747,310.0,Iceland,65.683333,-18.083333,Yes,Yes,Limited
1748,430.0,Iceland,65.066667,-14.016667,Yes,Unknown,Limited
